DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
200514709;10/01/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200500622;04/24/2020 12:00:00 AM;Harbor     ;ATTEMPTED ROBBERY                                       
200514850;10/01/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
200513735;09/02/2020 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
200510454;06/10/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200508216;04/13/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200507840;04/01/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200512947;08/13/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200510930;06/23/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200515026;10/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200510752;06/18/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200504468;01/10/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200514242;09/17/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
200518257;12/27/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200511430;07/05/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200505001;01/24/2020 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
200512877;08/12/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200508007;04/06/2020 12:00:00 AM;Harbor     ;VEHICLE - ATTEMPT STOLEN                                
200510756;06/18/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
200517419;12/02/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200517198;11/28/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200515935;10/29/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200512980;08/15/2020 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
200506686;03/03/2020 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
200505344;02/02/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
200516475;11/10/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200505379;02/03/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200516385;11/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200509766;05/21/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200514971;10/07/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200507666;03/26/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200509733;05/20/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200509264;05/09/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200515638;10/22/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200511769;07/13/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200510051;05/28/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200513034;08/16/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200507186;03/15/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210504182;01/06/2021 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200511488;07/06/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200513144;08/19/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200514192;09/16/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200510040;05/28/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200507580;03/25/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200514981;10/08/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200513288;08/23/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200513646;09/01/2020 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
200511187;06/29/2020 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       
210506898;03/15/2021 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200512044;07/20/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200511754;07/13/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200511827;07/14/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200512781;08/08/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200514518;09/25/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200510494;06/11/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200508915;05/01/2020 12:00:00 AM;Harbor     ;BUNCO, GRAND THEFT                                      
200517338;12/02/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200500820;10/25/2020 12:00:00 AM;Harbor     ;CRIMINAL HOMICIDE                                       
200504099;01/02/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200505026;01/25/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200514904;10/05/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200515205;10/12/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200507940;04/04/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200509567;05/17/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200517920;12/17/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200508519;04/05/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             
200505023;01/24/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200510340;06/07/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200514862;10/03/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200506307;02/24/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200506708;03/03/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200518389;12/30/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200513668;09/02/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               
200512665;08/05/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200505021;01/25/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200516896;11/19/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200504243;01/06/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200506958;03/09/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200507346;03/18/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
210516250;11/18/2021 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200505204;01/29/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200511549;07/07/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200513336;08/24/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200516029;10/30/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200516133;11/03/2020 12:00:00 AM;Harbor     ;STALKING                                                
200509659;05/19/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200504595;01/14/2020 12:00:00 AM;Harbor     ;INDECENT EXPOSURE                                       
200515197;10/13/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
200505063;01/26/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200505757;02/11/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200511077;06/26/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200504807;01/20/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200518175;12/24/2020 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
200515890;10/28/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200512230;07/24/2020 12:00:00 AM;Harbor     ;THEFT, PERSON                                           
200514728;09/29/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
200507748;03/29/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200507679;03/27/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200509237;05/08/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200507667;03/26/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200511273;07/01/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
210504002;12/31/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200510061;05/28/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200511263;06/30/2020 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
200505562;02/07/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200514638;09/29/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200506940;03/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200506010;02/18/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200505845;02/13/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
200509675;05/19/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200509438;05/14/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200508503;04/20/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      
200509263;05/10/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210505057;01/04/2021 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200517528;12/07/2020 12:00:00 AM;Harbor     ;STALKING                                                
200508967;05/02/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200513967;09/10/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200510398;06/09/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200511216;06/30/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200515113;10/11/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200512489;07/31/2020 12:00:00 AM;Harbor     ;BATTERY ON A FIREFIGHTER                                
200511040;06/25/2020 12:00:00 AM;Harbor     ;BUNCO, PETTY THEFT                                      
210515312;10/26/2021 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
200512843;08/11/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200518132;12/23/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200513098;08/18/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200514584;09/27/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200507878;04/02/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200514199;09/13/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200515716;10/23/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200508773;04/27/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200510073;05/29/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200517160;11/27/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200511083;06/24/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200512630;08/04/2020 12:00:00 AM;Harbor     ;THEFT, PERSON                                           
200504437;01/10/2020 12:00:00 AM;Harbor     ;CRIMINAL HOMICIDE                                       
200517800;12/09/2020 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
200514389;09/21/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200504187;01/04/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200504547;01/13/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200511167;06/28/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200505450;02/04/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200511449;07/05/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200507463;03/21/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200505414;02/03/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200512755;08/08/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200507407;03/19/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200507351;03/18/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200508085;04/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200514511;09/25/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200516615;11/13/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200513861;09/07/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200505962;02/16/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200509254;05/09/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200504532;01/12/2020 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
200517200;11/28/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200514718;09/29/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
200515456;10/18/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200510964;06/23/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200510855;06/17/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             
200515742;10/24/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200506173;02/20/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200511554;07/07/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200511008;06/25/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200506975;03/10/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             
